offerId,hotel_name,image,stars,country,city,start_date,end_date,max_adults,max_children_to_3,max_children_to_10,max_children_to_18,meals,price,room_type,discount,available
579,APARTHOTEL ROYAL SUN HOTEL (EX. ROYAL SUN HOTEL),https://www.coraltravel.pl/hotels_min/10/11851/20147/bulgaria-burgas-aparthotel-royal-sun-bulgaria-wakacje.jpg,2,Bułgaria,Burgas,2023-04-22,2023-05-06,4,1,0,1,all_inclusive,1.00,Villa,0,true
580,APARTHOTEL ROYAL SUN HOTEL (EX. ROYAL SUN HOTEL),https://www.coraltravel.pl/hotels_min/10/11851/20147/bulgaria-burgas-aparthotel-royal-sun-bulgaria-wakacje.jpg,2,Bułgaria,Burgas,2023-07-25,2023-08-08,4,2,0,0,breakfast_lunch,1.00,Suite,0,true
581,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-10-09,2023-10-23,4,1,0,1,all_inclusive,1.00,Room,0,true
582,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-11-10,2023-11-24,3,1,0,0,all_inclusive,1.00,Room,0,true
583,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-05-26,2023-06-09,4,0,1,0,breakfast_lunch,1.00,Suite,0,true
584,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-09-15,2023-09-29,1,2,2,0,all_inclusive,1.00,Suite,0,true
585,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-04-22,2023-05-02,3,0,2,1,breakfast_only,1.00,Suite,0,true
586,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-06-14,2023-06-24,2,1,1,2,breakfast_only,1.00,Studio,0,true
587,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-11-05,2023-11-12,1,1,1,0,breakfast_lunch,1.00,Room,0,true
588,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-05-05,2023-05-12,4,2,0,2,breakfast_only,1.00,Room,0,true
589,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-06-28,2023-07-12,1,1,0,1,all_inclusive,1.00,Studio,0,true
590,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-11-19,2023-11-26,3,0,1,2,all_inclusive,1.00,Room,0,true
591,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-08-31,2023-09-07,3,2,2,1,breakfast_lunch,1.00,Suite,0,true
592,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-01-30,2023-02-13,4,1,2,2,breakfast_only,1.00,Villa,0,true
593,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-07-10,2023-07-20,2,2,0,1,breakfast_lunch,1.00,Villa,0,true
594,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-10-18,2023-10-25,4,0,0,0,all_inclusive,1.00,Villa,0,true
595,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-03-13,2023-03-27,4,0,0,1,breakfast_lunch,1.00,Studio,0,true
596,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-08-14,2023-08-28,4,0,0,1,all_inclusive,1.00,Villa,0,true
597,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-11-18,2023-11-28,1,0,0,1,all_inclusive,1.00,Room,0,true
598,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-09-13,2023-09-20,4,2,0,2,breakfast_only,1.00,Villa,0,true
599,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-10-30,2023-11-13,1,2,0,0,breakfast_only,1.00,Suite,0,true
600,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-08-02,2023-08-12,3,0,1,0,breakfast_only,1.00,Room,0,true
601,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-09-17,2023-09-27,1,0,1,0,breakfast_lunch,1.00,Room,0,true
602,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-06-15,2023-06-22,1,1,2,1,breakfast_lunch,1.00,Villa,0,true
603,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-04-13,2023-04-27,4,0,1,2,breakfast_lunch,1.00,Studio,0,true
604,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-10-31,2023-11-10,2,0,1,0,breakfast_only,1.00,Room,0,true
605,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-09-28,2023-10-08,1,0,2,2,all_inclusive,1.00,Room,0,true
606,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-08-11,2023-08-18,4,1,1,0,breakfast_only,1.00,Room,0,true
607,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-03-03,2023-03-10,2,2,1,1,all_inclusive,1.00,Studio,0,true
608,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-10-24,2023-10-31,1,2,2,2,breakfast_only,1.00,Villa,0,true
609,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-04-07,2023-04-17,3,2,1,2,breakfast_lunch,1.00,Villa,0,true
610,DEDALOS HOTEL,https://www.coraltravel.pl/hotels_min/43/69/33510/grecja-kreta-dedalos-hotel-basen.jpg,3,Grecja,Kreta,2023-05-23,2023-06-02,2,0,2,0,breakfast_lunch,1.00,Studio,0,true
611,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-12-06,2023-12-13,4,0,2,1,all_inclusive,1.00,Suite,0,true
612,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-04-07,2023-04-21,1,1,2,1,all_inclusive,1.00,Room,0,true
613,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-11-25,2023-12-09,2,1,1,1,breakfast_only,1.00,Studio,0,true
614,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-10-07,2023-10-21,3,1,1,2,all_inclusive,1.00,Room,0,true
615,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-09-22,2023-10-02,3,1,0,2,breakfast_lunch,1.00,Studio,0,true
616,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-11-15,2023-11-22,3,2,1,2,all_inclusive,1.00,Room,0,true
617,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-12-05,2023-12-15,4,2,0,1,breakfast_only,1.00,Suite,0,true
618,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-10-08,2023-10-15,4,2,0,0,breakfast_lunch,1.00,Room,0,true
619,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-06-28,2023-07-08,4,0,2,0,all_inclusive,1.00,Suite,0,true
620,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-10-25,2023-11-08,2,0,1,0,breakfast_lunch,1.00,Villa,0,true
621,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-09-22,2023-09-29,4,1,0,1,breakfast_only,1.00,Room,0,true
622,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-04-18,2023-04-25,4,2,1,0,breakfast_lunch,1.00,Suite,0,true
623,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-04-21,2023-04-28,1,0,1,2,breakfast_lunch,1.00,Suite,0,true
624,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-08-03,2023-08-10,2,1,2,0,breakfast_only,1.00,Room,0,true
625,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-04-11,2023-04-21,1,1,2,2,breakfast_only,1.00,Studio,0,true
626,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-11-15,2023-11-29,3,1,2,2,all_inclusive,1.00,Studio,25,true
627,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-03-24,2023-04-03,4,2,1,0,breakfast_only,1.00,Villa,0,true
628,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-10-06,2023-10-16,4,2,2,1,breakfast_lunch,1.00,Suite,0,true
629,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-10-18,2023-10-25,1,1,0,0,breakfast_lunch,1.00,Suite,0,true
630,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-05-15,2023-05-25,2,0,1,1,all_inclusive,1.00,Suite,0,true
631,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-05-01,2023-05-11,1,2,0,0,all_inclusive,1.00,Room,0,true
632,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-10-16,2023-10-26,4,2,0,2,all_inclusive,1.00,Studio,0,true
633,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-02-27,2023-03-06,1,0,1,2,all_inclusive,1.00,Studio,0,true
634,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-05-22,2023-06-05,3,0,0,2,breakfast_lunch,1.00,Studio,0,true
635,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-03-19,2023-03-29,2,1,1,2,breakfast_only,1.00,Villa,0,true
636,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-11-08,2023-11-22,3,2,0,1,breakfast_lunch,1.00,Studio,0,true
637,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-03-10,2023-03-20,4,1,0,2,breakfast_only,1.00,Studio,0,true
638,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-02-16,2023-03-02,3,2,1,2,breakfast_lunch,1.00,Room,0,true
639,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-11-04,2023-11-14,3,1,2,1,breakfast_lunch,1.00,Studio,0,true
640,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-04-09,2023-04-23,4,0,1,1,breakfast_only,1.00,Studio,0,true
641,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-03-24,2023-03-31,3,1,1,0,breakfast_only,1.00,Villa,0,true
642,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-12-13,2023-12-23,3,1,2,0,all_inclusive,1.00,Studio,0,true
643,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-01-05,2023-01-15,4,2,1,1,breakfast_lunch,1.00,Suite,25,true
644,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-07-02,2023-07-12,4,1,2,2,breakfast_lunch,1.00,Studio,0,true
645,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-11-13,2023-11-23,3,2,2,1,breakfast_only,1.00,Villa,0,true
646,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-06-08,2023-06-18,2,0,0,2,all_inclusive,1.00,Room,0,true
647,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-05-08,2023-05-15,2,1,0,0,breakfast_only,1.00,Suite,25,true
648,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-01-13,2023-01-20,3,0,1,1,all_inclusive,1.00,Suite,0,true
649,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-07-17,2023-07-31,1,0,0,1,all_inclusive,1.00,Studio,0,true
650,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-01-19,2023-01-26,2,0,2,1,breakfast_only,1.00,Suite,0,true
651,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-07-05,2023-07-15,2,1,2,2,breakfast_lunch,1.00,Suite,0,true
652,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-07-11,2023-07-25,4,0,2,2,breakfast_lunch,1.00,Studio,0,true
653,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-02-03,2023-02-13,1,2,1,0,all_inclusive,1.00,Studio,0,true
654,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-01-01,2023-01-11,1,1,0,2,breakfast_only,1.00,Room,0,true
655,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-09-12,2023-09-26,1,0,0,2,all_inclusive,1.00,Suite,0,true
656,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-01-25,2023-02-04,2,0,0,2,all_inclusive,1.00,Studio,0,true
657,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-11-21,2023-12-05,3,0,1,0,breakfast_only,1.00,Suite,0,true
658,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-07-05,2023-07-19,3,2,1,0,breakfast_only,1.00,Studio,0,true
659,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-02-06,2023-02-20,4,1,0,1,breakfast_lunch,1.00,Room,0,true
660,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-12-01,2023-12-11,4,2,2,1,breakfast_only,1.00,Villa,0,true
661,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-06-07,2023-06-21,2,1,0,0,breakfast_only,1.00,Suite,0,true
662,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-06-05,2023-06-12,1,0,2,0,all_inclusive,1.00,Villa,50,true
663,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-11-03,2023-11-17,4,2,1,0,all_inclusive,1.00,Suite,0,true
664,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-04-05,2023-04-19,4,0,2,1,breakfast_only,1.00,Suite,0,true
665,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-03-18,2023-03-28,1,2,0,2,all_inclusive,1.00,Suite,0,true
666,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-03-22,2023-04-05,4,0,0,0,breakfast_lunch,1.00,Villa,0,true
667,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-10-24,2023-11-07,1,1,1,0,breakfast_lunch,1.00,Room,0,true
668,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-02-11,2023-02-18,3,2,2,1,breakfast_lunch,1.00,Room,0,true
669,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-09-23,2023-10-07,2,0,0,1,breakfast_only,1.00,Suite,0,true
670,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-04-03,2023-04-13,4,2,2,2,all_inclusive,1.00,Villa,10,true
671,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-01-20,2023-02-03,3,0,2,2,breakfast_lunch,1.00,Suite,0,true
672,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-05-17,2023-05-31,1,0,0,1,breakfast_only,1.00,Suite,0,true
673,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-12-15,2023-12-22,2,1,2,2,breakfast_only,1.00,Villa,0,true
674,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-01-29,2023-02-05,4,1,2,1,all_inclusive,1.00,Room,0,true
675,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-02-27,2023-03-09,2,1,1,2,breakfast_lunch,1.00,Suite,0,true
676,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-01-15,2023-01-25,2,0,1,1,all_inclusive,1.00,Room,0,true
677,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-05-26,2023-06-05,4,1,1,2,breakfast_lunch,1.00,Villa,0,true
678,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-01-31,2023-02-14,1,1,0,1,breakfast_only,1.00,Room,0,true
679,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-08-26,2023-09-02,2,1,0,2,breakfast_only,1.00,Studio,0,true
680,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-05-02,2023-05-12,2,0,1,2,breakfast_lunch,1.00,Villa,0,true
681,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-04-22,2023-05-02,4,0,0,1,all_inclusive,1.00,Villa,0,true
682,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-05-28,2023-06-07,4,1,2,2,breakfast_lunch,1.00,Suite,0,true
683,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-11-18,2023-11-25,1,0,0,2,breakfast_only,1.00,Studio,0,true
684,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-01-04,2023-01-11,3,1,1,0,all_inclusive,1.00,Studio,0,true
685,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-04-09,2023-04-16,3,1,0,0,all_inclusive,1.00,Villa,0,true
686,SLAVYANSKI,https://www.coraltravel.pl/hotels_min/10/11851/19846/bułgaria-burgas-slavyanski-wakacje.jpg,3,Bułgaria,Burgas,2023-03-07,2023-03-14,3,2,1,0,all_inclusive,1.00,Suite,0,true
687,ARISTO APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/23008/grecja-kreta-aristo-apartments-wejscie-do-hotelu.jpg,3,Grecja,Kreta,2023-01-25,2023-02-01,2,1,0,2,all_inclusive,1.00,Room,0,true
688,ARISTO APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/23008/grecja-kreta-aristo-apartments-wejscie-do-hotelu.jpg,3,Grecja,Kreta,2023-02-16,2023-03-02,3,1,1,1,all_inclusive,1.00,Studio,0,true
689,ARISTO APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/23008/grecja-kreta-aristo-apartments-wejscie-do-hotelu.jpg,3,Grecja,Kreta,2023-09-19,2023-09-26,4,1,0,1,all_inclusive,1.00,Room,0,true
690,ARISTO APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/23008/grecja-kreta-aristo-apartments-wejscie-do-hotelu.jpg,3,Grecja,Kreta,2023-07-22,2023-08-01,2,1,1,0,all_inclusive,1.00,Studio,0,true
691,ARISTO APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/23008/grecja-kreta-aristo-apartments-wejscie-do-hotelu.jpg,3,Grecja,Kreta,2023-01-12,2023-01-22,1,0,1,0,breakfast_lunch,1.00,Villa,0,true
692,ARISTO APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/23008/grecja-kreta-aristo-apartments-wejscie-do-hotelu.jpg,3,Grecja,Kreta,2023-02-19,2023-03-01,4,0,2,0,breakfast_only,1.00,Studio,0,true
693,ARISTO APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/23008/grecja-kreta-aristo-apartments-wejscie-do-hotelu.jpg,3,Grecja,Kreta,2023-08-11,2023-08-18,1,1,2,1,breakfast_lunch,1.00,Suite,0,true
694,ARISTO APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/23008/grecja-kreta-aristo-apartments-wejscie-do-hotelu.jpg,3,Grecja,Kreta,2023-03-21,2023-04-04,1,1,1,0,breakfast_lunch,1.00,Villa,0,true
